event_number,wheel_width_sample,sensor_sampling_rate,bad_events,bad_events_dirtyAX,bad_events_raining,good_events,min_widths_wheel_Ax0,max_widths_wheel_Ax0,min_widths_wheel_Ax1,max_widths_wheel_Ax1,widths_wheel,event_type,sensors_durability,Ax0_situation_dict,Ax1_situation_dict,output_layer_situation_dict,event_tag,bridge_name,date_time,gross_vehicle_weight,confident,velocity,lane,vehicle_type,axle_weight,axle_spacing,overweight,overweight_amount,esal,lpr_number,axle_count,gvw_strain_are,direction,type_weight_limit
good_events|20240830_020415_3,37.86748844375963,867.7966101694916,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020415_3,PONGPHET,2024-08-30 02:04:15,23.41,True,66,2,3,"[6.7, 8.3, 8.3]","[5.78, 1.52]",False,0.0,1.83,83-7420,3,18.0,to Vibhavadi,25.0
good_events|20240830_020708_3,41.251049068427236,873.7201365187714,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020708_3,PONGPHET,2024-08-30 02:07:08,24.31,True,61,2,3,"[6.3, 9.0, 9.0]","[5.8, 1.76]",False,0.0,2.22,83-7420,3,18.6,to Vibhavadi,25.0
good_events|20240830_021614_3,41.12077079135788,885.2388156472877,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_021614_3,PONGPHET,2024-08-30 02:16:14,24.1,True,62,2,3,"[5.7, 9.2, 9.2]","[5.81, 1.62]",False,0.0,2.26,83-7420,3,18.5,to Vibhavadi,25.0
good_events|20240830_002107_4,51.2877055381164,872.6033233915637,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_002107_4,PONGPHET,2024-08-30 00:21:07,21.83,True,49,1,3,"[5.8, 8.0, 8.0]","[5.92, 1.47]",False,0.0,1.42,83-7420,3,16.8,to Vibhavadi,25.0
good_events|20240830_003002_4,54.96449538719598,935.1598173515982,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_003002_4,PONGPHET,2024-08-30 00:30:02,19.39,True,49,1,3,"[3.2, 8.1, 8.1]","[5.41, 1.4]",False,0.0,1.24,83-7420,3,15.0,to Vibhavadi,25.0
good_events|20240830_003400_4,51.6065358619332,878.0278670953912,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_003400_4,PONGPHET,2024-08-30 00:34:00,20.52,True,49,1,3,"[4.8, 7.9, 7.9]","[5.73, 1.4]",False,0.0,1.2,83-7420,3,15.8,to Vibhavadi,25.0
good_events|20240830_003748_4,53.390541623104184,871.3039778770475,,,,,,,,,[],good_events,92.69152487823118,"{'Good_events': 20.02, 'Raining_events': 1.92}","{'Good_events': 60.55, 'Raining_events': 0.81}","{'Durability_veryhigh': 20.02, 'Durability_high': 1.92, 'Durability_mid': 0.81}",PONGPHET_20240830_003748_4,PONGPHET,2024-08-30 00:37:48,21.86,True,47,1,3,"[5.4, 8.2, 8.2]","[5.48, 1.84]",False,0.0,1.48,83-7420,3,16.8,to Vibhavadi,25.0
good_events|20240830_004130_4,52.20050977060322,870.0084961767204,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_004130_4,PONGPHET,2024-08-30 00:41:30,22.15,True,48,1,3,"[6.0, 8.1, 8.1]","[5.9, 1.26]",False,0.0,1.49,83-7420,3,17.2,to Vibhavadi,25.0
good_events|20240830_004528_4,38.57731500255078,897.4583698510079,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_004528_4,PONGPHET,2024-08-30 00:45:28,20.97,True,67,1,3,"[5.2, 7.9, 7.9]","[5.61, 1.66]",False,0.0,1.25,83-7420,3,16.0,to Vibhavadi,25.0
good_events|20240830_005021_4,39.83273363804337,871.3410483321987,,,,,,,,,[],good_events,98.52206018144162,"{'Good_events': 95.09, 'Raining_events': 0.1}",{'Good_events': 100.0},"{'Durability_veryhigh': 95.09, 'Durability_high': 0.1}",PONGPHET_20240830_005021_4,PONGPHET,2024-08-30 00:50:21,21.2,True,63,1,3,"[5.8, 7.7, 7.7]","[5.97, 1.3]",False,0.0,1.25,83-7420,3,16.2,to Vibhavadi,25.0
good_events|20240830_005447_4,71.46782988004362,868.5326547921968,,,,,,,,,[],good_events,96.49350813059372,"{'Good_events': 42.97, 'Raining_events': 1.2}",{'Good_events': 100.0},"{'Durability_veryhigh': 42.97, 'Durability_high': 1.2}",PONGPHET_20240830_005447_4,PONGPHET,2024-08-30 00:54:47,20.82,True,35,1,3,"[4.5, 8.2, 8.2]","[5.61, 1.49]",False,0.0,1.36,83-7420,3,16.0,to Vibhavadi,25.0
good_events|20240830_005823_4,50.8140426448417,882.188240361835,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_005823_4,PONGPHET,2024-08-30 00:58:23,20.8,True,50,1,3,"[5.5, 7.6, 7.6]","[5.68, 1.49]",False,0.0,1.17,83-7420,3,16.0,to Vibhavadi,25.0
good_events|20240830_010243_4,70.15200171269535,876.9000214086918,,,,,,,,,[],good_events,98.43094700578493,{'Good_events': 100.0},"{'Good_events': 92.16, 'Raining_events': 0.16}","{'Durability_veryhigh': 92.16, 'Durability_high': 0.16}",PONGPHET_20240830_010243_4,PONGPHET,2024-08-30 01:02:43,20.5,True,36,1,3,"[4.6, 8.0, 8.0]","[5.87, 1.51]",False,0.0,1.23,83-7420,3,15.6,to Vibhavadi,25.0
good_events|20240830_013850_4,73.86742476424251,872.0459868000852,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_013850_4,PONGPHET,2024-08-30 01:38:50,11.15,True,34,1,3,"[4.4, 3.4, 3.4]","[4.48, 1.62]",False,0.0,0.12,83-4863,3,8.9,to Vibhavadi,25.0
good_events|20240830_014614_4,52.55774165953807,875.9623609923011,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_014614_4,PONGPHET,2024-08-30 01:46:14,10.42,True,48,1,3,"[4.1, 3.1, 3.1]","[4.47, 1.49]",False,0.0,0.09,83-4863,3,8.4,to Vibhavadi,25.0
good_events|20240830_014938_4,52.27453204764606,871.242200794101,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_014938_4,PONGPHET,2024-08-30 01:49:38,10.85,True,48,1,3,"[4.4, 3.2, 3.2]","[4.35, 1.57]",False,0.0,0.12,83-4863,3,8.7,to Vibhavadi,25.0
good_events|20240830_015231_4,53.429184300539156,871.9346049046321,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015231_4,PONGPHET,2024-08-30 01:52:31,10.7,True,47,1,3,"[4.2, 3.2, 3.2]","[4.59, 1.51]",False,0.0,0.1,83-4863,3,8.5,to Vibhavadi,25.0
good_events|20240830_015511_4,55.11395172819778,880.2922845476036,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015511_4,PONGPHET,2024-08-30 01:55:11,10.12,True,46,1,3,"[3.6, 3.3, 3.3]","[4.44, 1.73]",False,0.0,0.07,83-4863,3,8.0,to Vibhavadi,25.0
good_events|20240830_015807_4,52.423208191126285,873.7201365187714,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_015807_4,PONGPHET,2024-08-30 01:58:07,10.31,True,48,1,3,"[4.0, 3.2, 3.2]","[4.35, 1.57]",False,0.0,0.08,83-4863,3,8.3,to Vibhavadi,25.0
good_events|20240830_020056_4,52.15619694397284,869.2699490662139,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020056_4,PONGPHET,2024-08-30 02:00:56,10.8,True,48,1,3,"[4.3, 3.2, 3.2]","[4.55, 1.71]",False,0.0,0.11,,3,8.6,to Vibhavadi,25.0
good_events|20240830_020637_4,39.183673469387756,870.748299319728,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020637_4,PONGPHET,2024-08-30 02:06:37,9.81,True,64,1,3,"[3.7, 3.1, 3.1]","[4.34, 1.62]",False,0.0,0.07,83-4863,3,7.8,to Vibhavadi,25.0
good_events|20240830_020947_4,39.15519044062734,883.7108953613808,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_020947_4,PONGPHET,2024-08-30 02:09:47,10.64,True,65,1,3,"[3.6, 3.5, 3.5]","[4.74, 1.25]",False,0.0,0.08,83-4863,3,8.5,to Vibhavadi,25.0
good_events|20240830_021453_4,75.89577301679212,869.6390658174098,,,,,,,,,[],good_events,98.66666666666667,{'Good_events': 100.0},{'Good_events': 100.0},{'Durability_veryhigh': 100.0},PONGPHET_20240830_021453_4,PONGPHET,2024-08-30 02:14:53,10.71,True,33,1,3,"[4.0, 3.4, 3.4]","[4.69, 1.51]",False,0.0,0.09,83-4863,3,8.5,to Vibhavadi,25.0
